0; Bruno Cardoso; azul; 1385471680667
8707; Bruno Cardoso; laranja; 1385471680739
8708; Ricardo Carvalho; verde; 1385471680739
8709; Ricardo Cardoso; vermelho; 1385471680739
8710; Nick Neves; laranja; 1385471680739
8711; Jo�o Costa; azul; 1385471680739
8712; Miguel Cardoso; azul; 1385471680739
8713; Jos� Neves; amarelo; 1385471680739
8714; Miguel Cardoso; azul; 1385471680739
8715; Bruno Costa; azul; 1385471680739
8716; Nick Costa; amarelo; 1385471680739
8717; Ricardo Carvalho; azul; 1385471680739
8718; Miguel Costa; verde; 1385471680739
8719; Nick Costa; verde; 1385471680739
8720; Jos� Costa; amarelo; 1385471680739
8721; Nick Cardoso; laranja; 1385471680739
8722; Ricardo Carvalho; azul; 1385471680739
8723; Ricardo Neves; azul; 1385471680739
8724; Jos� Delgado; laranja; 1385471680739
8725; Miguel Carvalho; azul; 1385471680739
8726; Jo�o Neves; laranja; 1385471680739
8727; Bruno Neves; verde; 1385471680739
8728; Bruno Costa; laranja; 1385471680739
8729; Bruno Neves; azul; 1385471680739
8730; Ricardo Cardoso; vermelho; 1385471680739
8731; Bruno Carvalho; azul; 1385471680739
8732; Ricardo Carvalho; vermelho; 1385471680739
8733; Jo�o Neves; amarelo; 1385471680739
8734; Bruno Carvalho; laranja; 1385471680739
8735; Nick Delgado; azul; 1385471680739
8736; Miguel Neves; verde; 1385471680739
8737; Jos� Neves; azul; 1385471680739
8738; Ricardo Delgado; amarelo; 1385471680739
8739; Ricardo Cardoso; vermelho; 1385471680739
8740; Ricardo Costa; verde; 1385471680739
8741; Bruno Delgado; azul; 1385471680739
8742; Ricardo Cardoso; laranja; 1385471680739
8743; Nick Costa; azul; 1385471680739
8744; Bruno Carvalho; verde; 1385471680739
8745; Nick Carvalho; laranja; 1385471680739
8746; Bruno Costa; vermelho; 1385471680739
8747; Bruno Neves; vermelho; 1385471680739
8748; Bruno Carvalho; azul; 1385471680739
8749; Jos� Carvalho; verde; 1385471680739
8750; Nick Delgado; azul; 1385471680739
8751; Bruno Neves; vermelho; 1385471680739
8752; Jos� Neves; verde; 1385471680739
8753; Nick Cardoso; vermelho; 1385471680739
8754; Bruno Neves; amarelo; 1385471680739
8755; Jos� Costa; azul; 1385471680739
8756; Nick Costa; azul; 1385471680739
8757; Miguel Cardoso; vermelho; 1385471680739
8758; Bruno Costa; azul; 1385471680739
8759; Jos� Neves; vermelho; 1385471680739
8760; Ricardo Carvalho; azul; 1385471680739
8761; Jo�o Neves; azul; 1385471680739
8762; Bruno Cardoso; azul; 1385471680739
8763; Nick Delgado; verde; 1385471680739
8764; Ricardo Cardoso; amarelo; 1385471680739
8765; Nick Cardoso; vermelho; 1385471680739
8766; Bruno Delgado; vermelho; 1385471680739
8767; Jos� Cardoso; laranja; 1385471680739
8768; Ricardo Cardoso; vermelho; 1385471680739
8769; Bruno Cardoso; amarelo; 1385471680739
8770; Miguel Neves; azul; 1385471680739
8771; Miguel Delgado; laranja; 1385471680739
8772; Nick Carvalho; azul; 1385471680739
8773; Bruno Costa; amarelo; 1385471680739
8774; Miguel Carvalho; amarelo; 1385471680739
8775; Jos� Costa; amarelo; 1385471680739
8776; Ricardo Cardoso; azul; 1385471680739
8777; Bruno Carvalho; verde; 1385471680739
8778; Jos� Costa; azul; 1385471680739
8779; Miguel Carvalho; verde; 1385471680739
8780; Jos� Costa; verde; 1385471680739
8781; Ricardo Cardoso; laranja; 1385471680739
8782; Bruno Cardoso; vermelho; 1385471680739
8783; Jos� Delgado; amarelo; 1385471680739
8784; Miguel Cardoso; vermelho; 1385471680739
8785; Ricardo Delgado; vermelho; 1385471680739
8786; Miguel Delgado; amarelo; 1385471680739
8787; Jos� Delgado; amarelo; 1385471680739
8788; Nick Neves; laranja; 1385471680739
8789; Jos� Costa; azul; 1385471680739
8790; Miguel Carvalho; vermelho; 1385471680739
8791; Bruno Delgado; verde; 1385471680739
8792; Jo�o Carvalho; vermelho; 1385471680739
8793; Jo�o Costa; laranja; 1385471680739
8794; Nick Neves; laranja; 1385471680739
8795; Jos� Costa; vermelho; 1385471680739
8796; Nick Delgado; laranja; 1385471680739
8797; Nick Carvalho; vermelho; 1385471680739
8798; Jo�o Neves; vermelho; 1385471680739
8799; Nick Neves; amarelo; 1385471680739
8800; Bruno Delgado; laranja; 1385471680739
8801; Ricardo Cardoso; verde; 1385471680739
8802; Bruno Neves; azul; 1385471680739
8803; Nick Costa; verde; 1385471680739
8804; Jos� Cardoso; verde; 1385471680739
8805; Miguel Cardoso; vermelho; 1385471680739
8806; Ricardo Cardoso; amarelo; 1385471680739
8807; Ricardo Carvalho; amarelo; 1385471680739
8808; Jo�o Carvalho; vermelho; 1385471680739
8809; Jo�o Neves; laranja; 1385471680739
8810; Miguel Cardoso; amarelo; 1385471680739
8811; Jo�o Cardoso; vermelho; 1385471680739
8812; Ricardo Costa; azul; 1385471680739
8813; Nick Neves; verde; 1385471680739
8814; Miguel Costa; azul; 1385471680739
8815; Bruno Carvalho; vermelho; 1385471680739
8816; Miguel Delgado; laranja; 1385471680739
8817; Jos� Costa; vermelho; 1385471680739
8818; Ricardo Cardoso; azul; 1385471680739
8819; Jo�o Delgado; azul; 1385471680739
8820; Miguel Cardoso; verde; 1385471680739
8821; Jo�o Costa; verde; 1385471680739
8822; Jos� Delgado; amarelo; 1385471680739
8823; Ricardo Cardoso; azul; 1385471680739
8824; Nick Delgado; amarelo; 1385471680739
8825; Ricardo Neves; amarelo; 1385471680739
8826; Jos� Neves; vermelho; 1385471680739
8827; Jo�o Costa; amarelo; 1385471680739
8828; Jos� Neves; vermelho; 1385471680739
8829; Miguel Costa; azul; 1385471680739
8830; Nick Costa; laranja; 1385471680739
8831; Bruno Costa; azul; 1385471680739
8832; Jos� Cardoso; laranja; 1385471680739
8833; Ricardo Costa; azul; 1385471680739
8834; Bruno Delgado; amarelo; 1385471680739
8835; Jo�o Delgado; verde; 1385471680739
8836; Bruno Neves; verde; 1385471680739
8837; Miguel Cardoso; vermelho; 1385471680739
8838; Bruno Delgado; azul; 1385471680739
8839; Miguel Delgado; verde; 1385471680739
8840; Nick Costa; verde; 1385471680739
8841; Jos� Cardoso; verde; 1385471680739
8842; Bruno Delgado; amarelo; 1385471680739
8843; Nick Carvalho; verde; 1385471680739
8844; Nick Costa; laranja; 1385471680739
8845; Miguel Costa; verde; 1385471680739
8846; Nick Costa; amarelo; 1385471680739
8847; Jos� Neves; azul; 1385471680739
8848; Bruno Cardoso; azul; 1385471680739
8849; Bruno Cardoso; amarelo; 1385471680739
8850; Nick Delgado; amarelo; 1385471680739
8851; Jos� Delgado; vermelho; 1385471680739
8852; Miguel Neves; amarelo; 1385471680739
8853; Jos� Neves; vermelho; 1385471680739
8854; Jos� Neves; verde; 1385471680739
8855; Bruno Carvalho; verde; 1385471680739
8856; Jo�o Cardoso; verde; 1385471680739
8857; Bruno Cardoso; vermelho; 1385471680739
8858; Jo�o Costa; laranja; 1385471680739
8859; Jos� Costa; vermelho; 1385471680739
8860; Jos� Cardoso; laranja; 1385471680739
8861; Ricardo Neves; amarelo; 1385471680739
8862; Nick Carvalho; vermelho; 1385471680739
8863; Miguel Cardoso; amarelo; 1385471680739
8864; Jo�o Cardoso; azul; 1385471680739
8865; Ricardo Carvalho; vermelho; 1385471680739
8866; Nick Cardoso; laranja; 1385471680739
8867; Jos� Costa; amarelo; 1385471680739
8868; Jo�o Carvalho; laranja; 1385471680739
8869; Jos� Carvalho; verde; 1385471680739
8870; Bruno Neves; verde; 1385471680739
8871; Nick Neves; azul; 1385471680740
8872; Bruno Cardoso; laranja; 1385471680740
8873; Jo�o Neves; azul; 1385471680740
8874; Bruno Cardoso; laranja; 1385471680740
8875; Bruno Carvalho; laranja; 1385471680740
8876; Jos� Cardoso; amarelo; 1385471680740
8877; Bruno Carvalho; azul; 1385471680740
8878; Nick Delgado; vermelho; 1385471680740
8879; Miguel Neves; verde; 1385471680740
8880; Nick Neves; azul; 1385471680740
8881; Nick Delgado; laranja; 1385471680740
8882; Ricardo Neves; laranja; 1385471680740
8883; Jos� Neves; verde; 1385471680740
8884; Jos� Neves; verde; 1385471680740
8885; Miguel Carvalho; amarelo; 1385471680740
8886; Jo�o Cardoso; verde; 1385471680740
8887; Ricardo Carvalho; verde; 1385471680740
8888; Jo�o Delgado; verde; 1385471680740
8889; Miguel Delgado; azul; 1385471680740
8890; Ricardo Carvalho; verde; 1385471680740
8891; Jo�o Costa; vermelho; 1385471680740
8892; Jo�o Carvalho; vermelho; 1385471680740
8893; Nick Neves; vermelho; 1385471680740
8894; Jos� Costa; laranja; 1385471680740
8895; Jos� Delgado; verde; 1385471680740
8896; Bruno Costa; laranja; 1385471680740
8897; Jo�o Carvalho; azul; 1385471680740
8898; Nick Cardoso; verde; 1385471680740
8899; Bruno Delgado; laranja; 1385471680740
8900; Miguel Neves; laranja; 1385471680740
8901; Bruno Cardoso; laranja; 1385471680740
8902; Nick Neves; verde; 1385471680740
8903; Ricardo Delgado; azul; 1385471680740
8904; Bruno Delgado; laranja; 1385471680740
8905; Ricardo Cardoso; vermelho; 1385471680740
8906; Jos� Delgado; verde; 1385471680740
8907; Ricardo Delgado; amarelo; 1385471680740
8908; Miguel Cardoso; vermelho; 1385471680740
8909; Jos� Delgado; vermelho; 1385471680740
8910; Jos� Delgado; vermelho; 1385471680740
8911; Nick Costa; amarelo; 1385471680740
8912; Miguel Carvalho; laranja; 1385471680740
8913; Miguel Neves; amarelo; 1385471680740
8914; Jo�o Carvalho; azul; 1385471680740
8915; Bruno Neves; vermelho; 1385471680740
8916; Nick Cardoso; amarelo; 1385471680740
8917; Jos� Carvalho; amarelo; 1385471680740
8918; Bruno Delgado; azul; 1385471680740
8919; Nick Cardoso; vermelho; 1385471680740
8920; Bruno Cardoso; azul; 1385471680740
8921; Ricardo Carvalho; vermelho; 1385471680740
8922; Jo�o Costa; verde; 1385471680740
8923; Ricardo Delgado; verde; 1385471680740
8924; Nick Delgado; azul; 1385471680740
8925; Nick Delgado; azul; 1385471680740
8926; Miguel Carvalho; verde; 1385471680740
8927; Ricardo Delgado; azul; 1385471680740
8928; Jo�o Carvalho; vermelho; 1385471680740
8929; Ricardo Carvalho; laranja; 1385471680740
8930; Jos� Carvalho; laranja; 1385471680740
8931; Nick Neves; vermelho; 1385471680740
8932; Miguel Delgado; verde; 1385471680740
8933; Ricardo Neves; amarelo; 1385471680740
8934; Jo�o Neves; verde; 1385471680740
8935; Ricardo Delgado; laranja; 1385471680740
8936; Jo�o Delgado; verde; 1385471680740
8937; Miguel Costa; verde; 1385471680740
8938; Jo�o Carvalho; azul; 1385471680740
8939; Jo�o Cardoso; amarelo; 1385471680740
8940; Miguel Costa; laranja; 1385471680740
8941; Jos� Delgado; laranja; 1385471680740
8942; Jo�o Delgado; laranja; 1385471680740
8943; Ricardo Neves; vermelho; 1385471680740
8944; Miguel Delgado; laranja; 1385471680740
8945; Nick Costa; vermelho; 1385471680740
8946; Bruno Costa; laranja; 1385471680740
8947; Ricardo Carvalho; verde; 1385471680740
8948; Ricardo Delgado; azul; 1385471680740
8949; Bruno Cardoso; vermelho; 1385471680740
8950; Ricardo Costa; vermelho; 1385471680740
8951; Nick Delgado; laranja; 1385471680740
8952; Jos� Costa; verde; 1385471680740
8953; Ricardo Costa; verde; 1385471680740
8954; Jos� Costa; laranja; 1385471680740
8955; Nick Carvalho; verde; 1385471680740
8956; Jos� Delgado; vermelho; 1385471680740
8957; Miguel Carvalho; azul; 1385471680740
8958; Jos� Costa; laranja; 1385471680740
8959; Jos� Cardoso; amarelo; 1385471680740
8960; Jo�o Delgado; amarelo; 1385471680740
8961; Jos� Carvalho; azul; 1385471680740
8962; Nick Neves; vermelho; 1385471680740
8963; Ricardo Neves; verde; 1385471680740
8964; Jos� Cardoso; vermelho; 1385471680740
8965; Jos� Neves; laranja; 1385471680740
8966; Nick Costa; vermelho; 1385471680740
8967; Miguel Costa; laranja; 1385471680740
8968; Jos� Carvalho; amarelo; 1385471680740
8969; Jos� Costa; laranja; 1385471680740
8970; Jos� Costa; azul; 1385471680740
8971; Bruno Carvalho; vermelho; 1385471680740
8972; Bruno Delgado; amarelo; 1385471680740
8973; Bruno Cardoso; amarelo; 1385471680740
8974; Nick Cardoso; amarelo; 1385471680740
8975; Nick Carvalho; vermelho; 1385471680740
8976; Ricardo Delgado; azul; 1385471680740
8977; Bruno Delgado; amarelo; 1385471680740
8978; Miguel Cardoso; vermelho; 1385471680740
8979; Jos� Costa; amarelo; 1385471680740
8980; Bruno Neves; verde; 1385471680740
8981; Nick Delgado; amarelo; 1385471680740
8982; Miguel Costa; azul; 1385471680740
8983; Bruno Carvalho; vermelho; 1385471680740
8984; Miguel Cardoso; verde; 1385471680740
8985; Miguel Neves; verde; 1385471680740
8986; Nick Neves; laranja; 1385471680740
8987; Nick Costa; amarelo; 1385471680740
8988; Miguel Neves; laranja; 1385471680740
8989; Ricardo Delgado; amarelo; 1385471680740
8990; Miguel Delgado; vermelho; 1385471680740
8991; Miguel Cardoso; azul; 1385471680740
8992; Jos� Neves; laranja; 1385471680740
8993; Miguel Neves; azul; 1385471680740
8994; Ricardo Carvalho; azul; 1385471680740
8995; Jo�o Neves; vermelho; 1385471680740
8996; Miguel Neves; verde; 1385471680740
8997; Ricardo Costa; azul; 1385471680740
8998; Nick Delgado; amarelo; 1385471680740
8999; Bruno Delgado; azul; 1385471680740
9000; Jos� Delgado; verde; 1385471680740
9001; Nick Neves; vermelho; 1385471680740
9002; Jo�o Cardoso; azul; 1385471680740
9003; Jos� Delgado; vermelho; 1385471680740
9004; Bruno Delgado; vermelho; 1385471680740
9005; Bruno Neves; amarelo; 1385471680740
9006; Ricardo Cardoso; azul; 1385471680740
9007; Miguel Delgado; amarelo; 1385471680740
9008; Bruno Cardoso; azul; 1385471680740
9009; Miguel Delgado; azul; 1385471680740
9010; Nick Carvalho; vermelho; 1385471680740
9011; Jos� Cardoso; azul; 1385471680740
9012; Nick Cardoso; laranja; 1385471680740
9013; Nick Carvalho; laranja; 1385471680740
9014; Bruno Delgado; azul; 1385471680740
9015; Bruno Carvalho; azul; 1385471680740
9016; Ricardo Neves; verde; 1385471680740
9017; Ricardo Cardoso; verde; 1385471680740
9018; Jos� Cardoso; azul; 1385471680740
9019; Ricardo Cardoso; laranja; 1385471680740
9020; Ricardo Carvalho; amarelo; 1385471680740
9021; Nick Delgado; azul; 1385471680740
9022; Nick Cardoso; amarelo; 1385471680740
9023; Nick Cardoso; verde; 1385471680740
9024; Ricardo Costa; vermelho; 1385471680740
9025; Jo�o Carvalho; laranja; 1385471680740
9026; Jo�o Carvalho; laranja; 1385471680740
9027; Jo�o Delgado; verde; 1385471680740
9028; Nick Costa; vermelho; 1385471680740
9029; Jos� Delgado; laranja; 1385471680740
9030; Miguel Cardoso; vermelho; 1385471680740
9031; Ricardo Cardoso; laranja; 1385471680740
9032; Miguel Carvalho; azul; 1385471680740
9033; Miguel Carvalho; verde; 1385471680740
9034; Jos� Neves; vermelho; 1385471680740
9035; Ricardo Cardoso; azul; 1385471680740
9036; Jo�o Cardoso; amarelo; 1385471680740
9037; Jo�o Costa; vermelho; 1385471680740
9038; Jo�o Neves; amarelo; 1385471680740
9039; Jo�o Cardoso; verde; 1385471680740
9040; Jos� Delgado; vermelho; 1385471680740
9041; Nick Carvalho; vermelho; 1385471680740
9042; Jos� Costa; laranja; 1385471680740
9043; Jo�o Neves; vermelho; 1385471680740
9044; Ricardo Carvalho; verde; 1385471680740
9045; Miguel Delgado; azul; 1385471680740
9046; Bruno Carvalho; laranja; 1385471680740
9047; Bruno Carvalho; vermelho; 1385471680740
9048; Bruno Costa; verde; 1385471680740
9049; Jo�o Delgado; amarelo; 1385471680740
9050; Ricardo Costa; azul; 1385471680740
9051; Ricardo Delgado; verde; 1385471680740
9052; Jos� Carvalho; azul; 1385471680740
9053; Ricardo Cardoso; laranja; 1385471680740
9054; Nick Costa; vermelho; 1385471680740
9055; Miguel Costa; amarelo; 1385471680740
9056; Nick Carvalho; verde; 1385471680740
9057; Miguel Neves; amarelo; 1385471680740
9058; Ricardo Carvalho; verde; 1385471680740
9059; Jo�o Neves; vermelho; 1385471680740
9060; Bruno Cardoso; azul; 1385471680740
9061; Miguel Delgado; azul; 1385471680740
9062; Ricardo Cardoso; verde; 1385471680740
9063; Miguel Neves; vermelho; 1385471680740
9064; Ricardo Neves; amarelo; 1385471680740
9065; Jo�o Neves; vermelho; 1385471680740
9066; Miguel Carvalho; verde; 1385471680740
9067; Bruno Neves; azul; 1385471680740
9068; Ricardo Delgado; laranja; 1385471680740
9069; Jo�o Costa; laranja; 1385471680740
9070; Nick Neves; vermelho; 1385471680740
9071; Nick Costa; verde; 1385471680740
9072; Bruno Neves; vermelho; 1385471680740
9073; Nick Neves; amarelo; 1385471680740
9074; Jos� Costa; verde; 1385471680740
9075; Bruno Costa; vermelho; 1385471680740
9076; Nick Costa; vermelho; 1385471680740
9077; Jos� Delgado; laranja; 1385471680740
9078; Miguel Costa; verde; 1385471680740
9079; Bruno Costa; vermelho; 1385471680740
9080; Bruno Neves; vermelho; 1385471680740
9081; Miguel Neves; vermelho; 1385471680740
9082; Jo�o Cardoso; vermelho; 1385471680740
9083; Nick Costa; vermelho; 1385471680740
9084; Miguel Cardoso; azul; 1385471680740
9085; Jo�o Neves; amarelo; 1385471680740
9086; Jos� Neves; verde; 1385471680740
9087; Ricardo Neves; azul; 1385471680740
9088; Jo�o Carvalho; laranja; 1385471680740
9089; Nick Neves; amarelo; 1385471680740
9090; Nick Delgado; laranja; 1385471680740
9091; Ricardo Delgado; azul; 1385471680740
9092; Bruno Cardoso; amarelo; 1385471680740
9093; Ricardo Neves; laranja; 1385471680740
9094; Jo�o Cardoso; amarelo; 1385471680740
9095; Jo�o Neves; verde; 1385471680740
9096; Nick Carvalho; vermelho; 1385471680740
9097; Jo�o Cardoso; verde; 1385471680740
9098; Nick Delgado; vermelho; 1385471680740
9099; Miguel Carvalho; azul; 1385471680740
9100; Jo�o Neves; azul; 1385471680740
9101; Miguel Cardoso; laranja; 1385471680740
9102; Nick Cardoso; laranja; 1385471680740
9103; Jo�o Delgado; vermelho; 1385471680740
9104; Bruno Costa; vermelho; 1385471680740
9105; Nick Costa; verde; 1385471680740
9106; Ricardo Delgado; laranja; 1385471680740
9107; Bruno Carvalho; laranja; 1385471680740
9108; Bruno Costa; laranja; 1385471680740
9109; Ricardo Carvalho; laranja; 1385471680740
9110; Jo�o Carvalho; azul; 1385471680740
9111; Bruno Costa; verde; 1385471680740
9112; Ricardo Delgado; amarelo; 1385471680740
9113; Jos� Cardoso; azul; 1385471680740
9114; Ricardo Costa; vermelho; 1385471680740
9115; Bruno Neves; laranja; 1385471680740
9116; Jos� Delgado; verde; 1385471680740
9117; Jos� Delgado; amarelo; 1385471680740
9118; Nick Carvalho; amarelo; 1385471680740
9119; Miguel Costa; amarelo; 1385471680740
9120; Ricardo Neves; amarelo; 1385471680740
9121; Jo�o Costa; laranja; 1385471680740
9122; Miguel Neves; verde; 1385471680740
9123; Ricardo Costa; amarelo; 1385471680740
9124; Miguel Cardoso; amarelo; 1385471680740
9125; Ricardo Delgado; vermelho; 1385471680740
9126; Nick Carvalho; verde; 1385471680740
9127; Miguel Costa; azul; 1385471680740
9128; Miguel Costa; amarelo; 1385471680740
9129; Ricardo Costa; verde; 1385471680740
9130; Miguel Costa; laranja; 1385471680740
9131; Jos� Neves; vermelho; 1385471680740
9132; Miguel Cardoso; amarelo; 1385471680740
9133; Jo�o Neves; azul; 1385471680740
9134; Bruno Delgado; vermelho; 1385471680740
9135; Ricardo Delgado; verde; 1385471680740
9136; Bruno Neves; amarelo; 1385471680740
9137; Nick Neves; verde; 1385471680740
9138; Nick Neves; amarelo; 1385471680740
9139; Ricardo Cardoso; amarelo; 1385471680740
9140; Miguel Costa; azul; 1385471680740
9141; Ricardo Cardoso; laranja; 1385471680740
9142; Miguel Delgado; laranja; 1385471680740
9143; Jos� Carvalho; azul; 1385471680740
9144; Jo�o Cardoso; laranja; 1385471680740
9145; Bruno Neves; verde; 1385471680740
